wav_filename,dataProcessedBy,dateAdded,speakerPrefix,gender,wav_filesize,duration_seconds,codeSwitch,needsFurtherCheck,transcript,original_transcript,sandbox,date,speakerCode,speakerGender,transcript_clean
BP-RRBPKB1-332.wav,,,,,122958,3.84,,,te ꞌenua maꞌatamaꞌata rava atu i te tuꞌanga Patipika.,,user,20260630.0,BP,m,te ꞌenua maꞌatamaꞌata rava atu i te tuꞌanga patipika
BP-RRBPKB1-333.wav,,,,,73806,2.304,,,Inārā,,user,20260630.0,BP,m,inārā
BP-RRBPKB1-334.wav,,,,,73806,2.304,,,ngā mea mita ꞌua te ātea i tētaꞌi au ꞌenua meangitikā.,,user,20260630.0,BP,m,ngā mea mita ꞌua te ātea i tētaꞌi au ꞌenua meangitikā
BP-RRBPKB1-335.wav,,,,,54692,1.7066875,,,Ko te maꞌataꞌanga o te au Pā ꞌEnua Patipika,,user,20260630.0,BP,m,ko te maꞌataꞌanga o te au pā ꞌenua patipika
BP-RRBPKB1-336.wav,,,,,43768,1.3653125,,,"te putuputunga ꞌua ra,",,user,20260630.0,BP,m,te putuputunga ꞌua ra
BP-RRBPKB1-337.wav,,,,,152996,4.7786875,,,mei te au ꞌenua o Vītī.,,user,20260630.0,BP,m,mei te au ꞌenua o vītī
BP-RRBPKB1-338.wav,,,,,81998,2.56,,,"Ko tētaꞌi au ꞌenua rā,",,user,20260630.0,BP,m,ko tētaꞌi au ꞌenua rā
BP-RRBPKB1-339.wav,,,,,122958,3.84,,,ꞌe_mamao_tētaꞌi_mei- mei- ꞌe mamao tētaꞌi mei atu ꞌenua.,,user,20260630.0,BP,m,ꞌe mamao tētaꞌi mei mei ꞌe mamao tētaꞌi mei atu ꞌenua
BP-RRBPKB1-340.wav,,,,,73806,2.304,,,Ko Rapa Nui tētaꞌi mei tēia tū ꞌenua.,,user,20260630.0,BP,m,ko rapa nui tētaꞌi mei tēia tū ꞌenua
BP-RRBPKB1-341.wav,,,,,92920,2.9013125,,,KO OTIANIA VAITATA Ē OTIANIA MAMAO,,user,20260630.0,BP,m,ko otiania vaitata ē otiania mamao
BP-RRBPKB1-342.wav,,,,,16462,0.512,,,Kua tātu'anga'ia a Otiania,,user,20260630.0,BP,m,kua tātu'anga'ia a otiania
BP-RRBPKB1-343.wav,,,,,79268,2.4746875,,,e te au ta'unga 'akairo ora'anga,,user,20260630.0,BP,m,e te au ta'unga 'akairo ora'anga
BP-RRBPKB1-344.wav,,,,,98382,3.072,,,e rua ngā tu'anga.,,user,20260630.0,BP,m,e rua ngā tu'anga
BP-RRBPKB1-345.wav,,,,,84728,2.6453125,,,Otiania_Vai- Otiania Vaitata ē Otiania Mamao.,,user,20260630.0,BP,m,otiania vai otiania vaitata ē otiania mamao
BP-RRBPKB1-346.wav,,,,,120228,3.7546875,,, Otiania Mamao.,,user,20260630.0,BP,m,otiania mamao
BP-RRBPKB1-347.wav,,,,,49230,1.536,,,'E meangitikā ake,,user,20260630.0,BP,m,'e meangitikā ake
BP-RRBPKB1-348.wav,,,,,60152,1.8773125,,,"a 'Otiāni Vaitata, inārā,",,user,20260630.0,BP,m,a 'otiāni vaitata inārā
BP-RRBPKB1-349.wav,,,,,117496,3.6693125,,,'e ma'atama'ata ake te au 'enua o reira i tō Otiania Mamao.,,user,20260630.0,BP,m,'e ma'atama'ata ake te au 'enua o reira i tō otiania mamao
BP-RRBPKB1-350.wav,,,,,57422,1.792,,,Ko tētaꞌi au 'enua i roto Otiania Vaitata,,user,20260630.0,BP,m,ko tētaꞌi au 'enua i roto otiania vaitata
BP-RRBPKB1-351.wav,,,,,79268,2.4746875,,,ko Niu Kini,,user,20260630.0,BP,m,ko niu kini
BP-RRBPKB1-352.wav,,,,,68344,2.1333125,,,ē te au 'enua i te pae mai,,user,20260630.0,BP,m,ē te au 'enua i te pae mai
BP-RRBPKB1-353.wav,,,,,65614,2.048,,,mei te Pā 'Enua Pitimāka,,user,20260630.0,BP,m,mei te pā 'enua pitimāka
BP-RRBPKB1-354.wav,,,,,65614,2.048,,,ē te Pā 'Enua Tolomona.,,user,20260630.0,BP,m,ē te pā 'enua tolomona
BP-RRBPKB1-355.wav,,,,,73806,2.304,,,'E maunga teitei te ma'ata'anga o tēia au 'enua,,user,20260630.0,BP,m,'e maunga teitei te ma'ata'anga o tēia au 'enua
BP-RRBPKB1-356.wav,,,,,87460,2.7306875,,, ē te meitaki i te one.,,user,20260630.0,BP,m,ē te meitaki i te one
BP-RRBPKB1-357.wav,,,,,98382,3.072,,,'E ma'ata rāi te au manu ē te rākau tūkētūkē i runga i tēia 'enua.,,user,20260630.0,BP,m,'e ma'ata rāi te au manu ē te rākau tūkētūkē i runga i tēia 'enua
BP-RRBPKB1-358.wav,,,,,49230,1.536,,,Ko Otiania Vaitata te ngā'i,,user,20260630.0,BP,m,ko otiania vaitata te ngā'i
BP-RRBPKB1-359.wav,,,,,112036,3.4986875,,,i uru mua mai ei te tangata,,user,20260630.0,BP,m,i uru mua mai ei te tangata
BP-RRBPKB1-360.wav,,,,,54690,1.706625,,,ki te tu'anga Patipika.,,user,20260630.0,BP,m,ki te tu'anga patipika
BP-RRBPKB1-361.wav,,,,,54692,1.7066875,,,Kua ta'i nga'uru ta'i nga'uru tauatini mata'iti,,user,20260630.0,BP,m,kua ta'i nga'uru ta'i nga'uru tauatini mata'iti
BP-RRBPKB1-362.wav,,,,,117496,3.6693125,,,te roa,,user,20260630.0,BP,m,te roa
BP-RRBPKB1-363.wav,,,,,43770,1.365375,,, i te no'o 'ua'anga-  'ua'ia'anga,,user,20260630.0,BP,m,i te no'o 'ua'anga 'ua'ia'anga
BP-RRBPKB1-364.wav,,,,,150264,4.6933125,,,e te tangata.,,user,20260630.0,BP,m,e te tangata
BP-RRBPKB1-365.wav,,,,,144804,4.5226875,,,"Tei roto katoa i reira a Niu Tireni,",,user,20260630.0,BP,m,tei roto katoa i reira a niu tireni
BP-RRBPKB1-366.wav,,,,,125688,3.9253125,,,"te Pā 'Enua Kuki Airani,",,user,20260630.0,BP,m,te pā 'enua kuki airani
BP-RRBPKB1-367.wav,,,,,76536,2.3893125,,,"a Niuē, a Tokelau, a ꞌĀmoa, a Tonga, ē Vai'ī.",,user,20260630.0,BP,m,a niuē a tokelau a ꞌāmoa a tonga ē vai'ī
BP-RRBPKB1-368.wav,,,,,68346,2.133375,,,'E iti ake te au tū manu,,user,20260630.0,BP,m,'e iti ake te au tū manu
BP-RRBPKB1-369.wav,,,,,196686,6.144,,,ē_te_au- ē te rākau i reira.,,user,20260630.0,BP,m,ē te au ē te rākau i reira
BP-RRBPKB1-370.wav,,,,,125688,3.9253125,,,"Tērā katoa 'oki,",,user,20260630.0,BP,m,tērā katoa 'oki
BP-RRBPKB1-371.wav,,,,,188494,5.888,,,"'e ma'ata atu rāi te mamao i rotopū i a rātou,",,user,20260630.0,BP,m,'e ma'ata atu rāi te mamao i rotopū i a rātou
BP-RRBPKB1-372.wav,,,,,133880,4.1813125,,,i tō te au 'enua i Otiania Vaitata.,,user,20260630.0,BP,m,i tō te au 'enua i otiania vaitata
BP-RRBPKB1-373.wav,,,,,112036,3.4986875,,,'E 'anga'anga ma'ata i tae ei,,user,20260630.0,BP,m,'e 'anga'anga ma'ata i tae ei
BP-RRBPKB1-374.wav,,,,,51960,1.6213125,,,e te au kātiri'anga mua ki reira.,,user,20260630.0,BP,m,e te au kātiri'anga mua ki reira
BP-RRBPKB1-375.wav,,,,,180302,5.632,,,"Tā tātou 'ua i kite,",,user,20260630.0,BP,m,tā tātou 'ua i kite
BP-RRBPKB1-376.wav,,,,,81998,2.56,,,kua kitea'ia ē kua no'oria,,user,20260630.0,BP,m,kua kitea'ia ē kua no'oria
BP-RRBPKB1-377.wav,,,,,71076,2.2186875,,,tēia au 'enua,,user,20260630.0,BP,m,tēia au 'enua
BP-RRBPKB1-378.wav,,,,,131150,4.096,,,i roto i_te_toru_tauatini-,,user,20260630.0,BP,m,i roto i te toru tauatini
BP-RRBPKB1-379.wav,,,,,172110,5.376,,,i_te- i te toru tauatini rima anere mataꞌiti i topa nei.,,user,20260630.0,BP,m,i te i te toru tauatini rima anere mataꞌiti i topa nei
BP-RRBPKB1-381.wav,,,,,41038,1.28,,,AU MATAU A TE PATIPIKA,,user,20260630.0,BP,m,au matau a te patipika
BP-RRBPKB1-381.wav,,,,,41038,1.28,,,Kua roa te tuātau i te 'ākara matatio 'aere 'ua'anga te au ta'unga 'akairo ora'anga,,user,20260630.0,BP,m,kua roa te tuātau i te 'ākara matatio 'aere 'ua'anga te au ta'unga 'akairo ora'anga
BP-RRBPKB1-382.wav,,,,,73806,2.304,,,i te matau nō te tuātau mua i te pae Patipika,,user,20260630.0,BP,m,i te matau nō te tuātau mua i te pae patipika
BP-RRBPKB1-383.wav,,,,,122958,3.84,,,ē Atia i te Pae Tonga i te 'Itinga.,,user,20260630.0,BP,m,ē atia i te pae tonga i te 'itinga
BP-RRBPKB1-384.wav,,,,,87458,2.730625,,,Nā roto i tā rātou 'anga'anga,,user,20260630.0,BP,m,nā roto i tā rātou 'anga'anga
BP-RRBPKB1-385.wav,,,,,112036,3.4986875,,,"'ākarakara i tēia au matau,",,user,20260630.0,BP,m,'ākarakara i tēia au matau
BP-RRBPKB1-386.wav,,,,,90190,2.816,,,kua ma'ata te au kite tei rauka mai mei kō i te au tangata,,user,20260630.0,BP,m,kua ma'ata te au kite tei rauka mai mei kō i te au tangata
BP-RRBPKB1-387.wav,,,,,196686,6.144,,,nā rātou i ma'ani.,,user,20260630.0,BP,m,nā rātou i ma'ani
BP-RRBPKB1-388.wav,,,,,92920,2.9013125,,,Kāre tēia i te mea  ūmere.,,user,20260630.0,BP,m,kāre tēia i te mea ūmere
BP-RRBPKB1-389.wav,,,,,139342,4.352,,,"'E kai tumu nā rātou te ika,",,user,20260630.0,BP,m,'e kai tumu nā rātou te ika
BP-RRBPKB1-390.wav,,,,,87460,2.7306875,,,"inārā,",,user,20260630.0,BP,m,inārā
BP-RRBPKB1-391.wav,,,,,139342,4.352,,,kāre i te 'anga'anga māmā,,user,20260630.0,BP,m,kāre i te 'anga'anga māmā
BP-RRBPKB1-393.wav,,,,,81998,2.56,,,te_ꞌopu-,,user,20260630.0,BP,m,te ꞌopu
BP-RRBPKB1-394.wav,,,,,43768,1.3653125,,,te 'opu-uia atu ki tētaꞌi tangata 'ua atu rāi kua rave ana i te reira! ꞌua atu rāi,,user,20260630.0,BP,m,te 'opu uia atu ki tētaꞌi tangata 'ua atu rāi kua rave ana i te reira ꞌua atu rāi
BP-RRBPKB1-394.wav,,,,,43768,1.3653125,,,kua rave ana i te reira!,,user,20260630.0,BP,m,kua rave ana i te reira
BP-RRBPKB1-395.wav,,,,,101112,3.1573125,,,E rua tū matau a te 'iti tangata Patipika e ta'anga'anga ana:,,user,20260630.0,BP,m,e rua tū matau a te 'iti tangata patipika e ta'anga'anga ana:
BP-RRBPKB1-396.wav,,,,,79268,2.4746875,,,te matau tāmāunu,,user,20260630.0,BP,m,te matau tāmāunu
BP-RRBPKB1-397.wav,,,,,163918,5.12,,,ē te matau kāre,,user,20260630.0,BP,m,ē te matau kāre
BP-RRBPKB1-398.wav,,,,,76536,2.3893125,,,'e māunu.,,user,20260630.0,BP,m,'e māunu
BP-RRBPKB1-399.wav,,,,,109306,3.413375,,,"Ko te matau tāmāunu,",,user,20260630.0,BP,m,ko te matau tāmāunu
BP-RRBPKB1-400.wav,,,,,68344,2.1333125,,,e 'ātui'ia ana,,user,20260630.0,BP,m,e 'ātui'ia ana
BP-RRBPKB1-401.wav,,,,,136612,4.2666875,,,ki te kiko.,,user,20260630.0,BP,m,ki te kiko
BP-RRBPKB1-402.wav,,,,,109304,3.4133125,,,Ko tētaꞌi mai matau kāre e tāmou māunu'ia ana.,,user,20260630.0,BP,m,ko tētaꞌi mai matau kāre e tāmou māunu'ia ana
BP-RRBPKB1-403.wav,,,,,81998,2.56,,,E kai ana te ika i te matau,,user,20260630.0,BP,m,e kai ana te ika i te matau
BP-RRBPKB1-404.wav,,,,,122958,3.84,,,kāre 'e māunu,,user,20260630.0,BP,m,kāre 'e māunu
BP-RRBPKB1-405.wav,,,,,76536,2.3893125,,,nō te tū o te ma'ani'anga ē te kara.,,user,20260630.0,BP,m,nō te tū o te ma'ani'anga ē te kara
BP-RRBPKB1-406.wav,,,,,142074,4.437375,,,Tūkētūkē te au tū 'apinga,,user,20260630.0,BP,m,tūkētūkē te au tū 'apinga
BP-RRBPKB1-407.wav,,,,,60152,1.8773125,,,i_mā- i ma'ani'ia ai,,user,20260630.0,BP,m,i mā i ma'ani'ia ai
BP-RRBPKB1-408.wav,,,,,84728,2.6453125,,,te matau o te tuātau mua.,,user,20260630.0,BP,m,te matau o te tuātau mua
BP-RRBPKB1-409.wav,,,,,191226,5.973375,,,'E ma'ata te_tū- te au tū ma'ani'anga,,user,20260630.0,BP,m,'e ma'ata te tū te au tū ma'ani'anga
BP-RRBPKB1-410.wav,,,,,68344,2.1333125,,,ē_te_ma'ata-,,user,20260630.0,BP,m,ē te ma'ata
BP-RRBPKB1-411.wav,,,,,95652,2.9866875,,,ē te mama'ata.,,user,20260630.0,BP,m,ē te mama'ata
BP-RRBPKB1-412.wav,,,,,210338,6.570625,,,Te_au_matau-,,user,20260630.0,BP,m,te au matau
BP-RRBPKB1-413.wav,,,,,125690,3.925375,,,Te au matau i ma'ani'ia,,user,20260630.0,BP,m,te au matau i ma'ani'ia
BP-RRBPKB1-414.wav,,,,,131150,4.096,,,"e te 'iti tangata o Mana,",,user,20260630.0,BP,m,e te 'iti tangata o mana
BP-RRBPKB1-415.wav,,,,,73806,2.304,,,'e mea ꞌanga pōre'u-,,user,20260630.0,BP,m,'e mea ꞌanga pōre'u
BP-RRBPKB1-416.wav,,,,,81998,2.56,,,pōreꞌo.,,user,20260630.0,BP,m,pōreꞌo
BP-RRBPKB1-417.wav,,,,,152994,4.778625,,,"Ko te ma'ata'anga,",,user,20260630.0,BP,m,ko te ma'ata'anga
BP-RRBPKB1-418.wav,,,,,57422,1.792,,,'e matau māunu,,user,20260630.0,BP,m,'e matau māunu
BP-RRBPKB1-419.wav,,,,,81998,2.56,,,'okota'i rāi vā'anga.,,user,20260630.0,BP,m,'okota'i rāi vā'anga
BP-RRBPKB1-420.wav,,,,,98382,3.072,,,"I te pae 'itinga o te Patipika,",,user,20260630.0,BP,m,i te pae 'itinga o te patipika
BP-RRBPKB1-421.wav,,,,,57422,1.792,,,kua āru rāi rātou,,user,20260630.0,BP,m,kua āru rāi rātou
BP-RRBPKB1-423.wav,,,,,38306,1.194625,,,i tēia 'akono'anga.,,user,20260630.0,BP,m,i tēia 'akono'anga
BP-RRBPKB1-423.wav,,,,,38306,1.194625,,,"Ko te ma'ata'anga,",,user,20260630.0,BP,m,ko te ma'ata'anga
BP-RRBPKB1-424.wav,,,,,43770,1.365375,,,"i maꞌani'ia ki tētaꞌi potonga pōre'o,",,user,20260630.0,BP,m,i maꞌani'ia ki tētaꞌi potonga pōre'o
BP-RRBPKB1-425.wav,,,,,41038,1.28,,,"inārā i Niu Tireni, i Rapa Nui,",,user,20260630.0,BP,m,inārā i niu tireni i rapa nui
BP-RRBPKB1-426.wav,,,,,237646,7.424,,,ē- ē Vaiti,,user,20260630.0,BP,m,ē ē vaiti
BP-RRBPKB1-427.wav,,,,,57422,1.792,,,kua mono'ia mai ki te ivi.,,user,20260630.0,BP,m,kua mono'ia mai ki te ivi
BP-RRBPKB1-428.wav,,,,,172110,5.376,,,E māmā ake te 'akatūkē i te ivi.,,user,20260630.0,BP,m,e māmā ake te 'akatūkē i te ivi
BP-RRBPKB1-429.wav,,,,,73806,2.304,,,Ka rauka i reira te_ma'ani-,,user,20260630.0,BP,m,ka rauka i reira te ma'ani
BP-RRBPKB1-430.wav,,,,,60152,1.8773125,,,i te maꞌani,,user,20260630.0,BP,m,i te maꞌani
BP-RRBPKB1-431.wav,,,,,90190,2.816,,,i_tēta- i te au matau ꞌanga pōre'o 'e te tara.,,user,20260630.0,BP,m,i tēta i te au matau ꞌanga pōre'o 'e te tara
BP-RRBPKB1-432.wav,,,,,90190,2.816,,,"Ko te au matau ivi ra,",,user,20260630.0,BP,m,ko te au matau ivi ra
BP-RRBPKB1-433.wav,,,,,73806,2.304,,,e ma'ani putuputu'ia ana e te tara.,,user,20260630.0,BP,m,e ma'ani putuputu'ia ana e te tara
BP-RRBPKB1-434.wav,,,,,46500,1.4506875,,,Nā te tara e_ꞌaka- e 'akapu'apinga,,user,20260630.0,BP,m,nā te tara e ꞌaka e 'akapu'apinga
BP-RRBPKB1-436.wav,,,,,87458,2.730625,,,i te 'anga'anga a te matau.,,user,20260630.0,BP,m,i te 'anga'anga a te matau
BP-RRBPKB1-437.wav,,,,,101114,3.157375,,,ꞌŌro'ā- ꞌāiteite_ꞌua_te_au_matau-,,user,20260630.0,BP,m,ꞌōro'ā ꞌāiteite ꞌua te au matau
BP-RRBPKB1-437.wav,,,,,101114,3.157375,,,ꞌŌroā ꞌāiteite ꞌua te matau,,user,20260630.0,BP,m,ꞌōroā ꞌāiteite ꞌua te matau
BP-RRBPKB1-438.wav,,,,,158456,4.9493125,,,"nō roto mai i te tu'anga i te 'itinga ē te tonga 'itinga,",,user,20260630.0,BP,m,nō roto mai i te tu'anga i te 'itinga ē te tonga 'itinga
BP-RRBPKB1-439.wav,,,,,95652,2.9866875,,,ꞌe 'āiteite meitaki tētaꞌi au matau,,user,20260630.0,BP,m,ꞌe 'āiteite meitaki tētaꞌi au matau
BP-RRBPKB1-441.wav,,,,,76538,2.389375,,,ki tō tētaꞌi au 'enua.,,user,20260630.0,BP,m,ki tō tētaꞌi au 'enua
BP-RRBPKB1-441.wav,,,,,76538,2.389375,,,Ko tēia te tumu i karanga ai,,user,20260630.0,BP,m,ko tēia te tumu i karanga ai
BP-RRBPKB1-442.wav,,,,,112034,3.498625,,,"te au ta'unga 'akairo ora'anga ē,",,user,20260630.0,BP,m,te au ta'unga 'akairo ora'anga ē
BP-RRBPKB1-443.wav,,,,,57422,1.792,,,'e piri'anga vaitata tō rātou.,,user,20260630.0,BP,m,'e piri'anga vaitata tō rātou
BP-RRBPKB1-444.wav,,,,,60154,1.877375,,,"'Ei 'ākara'anga, 'āiteite te tū o te au matau ꞌanga pōre'o",,user,20260630.0,BP,m,'ei 'ākara'anga 'āiteite te tū o te au matau ꞌanga pōre'o
BP-RRBPKB1-445.wav,,,,,57422,1.792,,,tei kitea'ia i te Pā 'Enua Tā- Taiate,,user,20260630.0,BP,m,tei kitea'ia i te pā 'enua tā taiate
BP-RRBPKB1-446.wav,,,,,79266,2.474625,,,ē te matau ivi tei kitea'ia i Niu Tireni.,,user,20260630.0,BP,m,ē te matau ivi tei kitea'ia i niu tireni
BP-RRBPKB1-447.wav,,,,,68346,2.133375,,,Tē kite katoa ra te au ta'unga,,user,20260630.0,BP,m,tē kite katoa ra te au ta'unga
BP-RRBPKB1-448.wav,,,,,62882,1.962625,,,'akairo ora'anga i te tū 'āiteite o te au matau,,user,20260630.0,BP,m,'akairo ora'anga i te tū 'āiteite o te au matau
BP-RRBPKB1-449.wav,,,,,38308,1.1946875,,,o te tuātau mua nō roto mai i te pae Patipika ē tō Tiāpāni.,,user,20260630.0,BP,m,o te tuātau mua nō roto mai i te pae patipika ē tō tiāpāni
BP-RRBPKB1-450.wav,,,,,62884,1.9626875,,,'E_ma'ata_atu_te_au-,,user,20260630.0,BP,m,'e ma'ata atu te au
BP-RRBPKB1-451.wav,,,,,51960,1.6213125,,,'E ma'ata atu te au to tautai,,user,20260630.0,BP,m,'e ma'ata atu te au to tautai
BP-RRBPKB1-452.wav,,,,,76536,2.3893125,,,"a te 'iti tangata o Mana,",,user,20260630.0,BP,m,a te 'iti tangata o mana
BP-RRBPKB1-453.wav,,,,,76538,2.389375,,,ē tō rātou uri.,,user,20260630.0,BP,m,ē tō rātou uri
BP-RRBPKB1-454.wav,,,,,60152,1.8773125,,,"'Ei 'ākara'anga,",,user,20260630.0,BP,m,'ei 'ākara'anga
BP-RRBPKB1-455.wav,,,,,51960,1.6213125,,,"i tā'anga'anga rātou i te kupenga,",,user,20260630.0,BP,m,i tā'anga'anga rātou i te kupenga
BP-RRBPKB1-456.wav,,,,,54692,1.7066875,,,"te mārei,",,user,20260630.0,BP,m,te mārei
BP-RRBPKB1-457.wav,,,,,76536,2.3893125,,,"te kō,",,user,20260630.0,BP,m,te kō
BP-RRBPKB1-458.wav,,,,,139342,4.352,,,ē te rākau tāmate ika.,,user,20260630.0,BP,m,ē te rākau tāmate ika
BP-RRBPKB1-459.wav,,,,,106574,3.328,,,"FULIMALO SEILALA pere-PEREIRA,",,user,20260630.0,BP,m,fulimalo seilala pere pereira
BP-RRBPKB1-460.wav,,,,,142074,4.437375,,,TA'UNGA PIRI'ANGA TANGATA,,user,20260630.0,BP,m,ta'unga piri'anga tangata
BP-RRBPKB1-461.wav,,,,,87458,2.730625,,,ꞌE tangata tiaki,,user,20260630.0,BP,m,ꞌe tangata tiaki
BP-RRBPKB1-462.wav,,,,,131150,4.096,,,a Fulimalo <missing: Seilala Pereira/>,,user,20260630.0,BP,m,a fulimalo missing: seilala pereira
BP-RRBPKB1-463.wav,,,,,90190,2.816,,,i te au 'apinga takere o te Patipika,,user,20260630.0,BP,m,i te au 'apinga takere o te patipika
BP-RRBPKB1-464.wav,,,,,49230,1.536,,,i te 'Are Vairanga i 'Akarana.,,user,20260630.0,BP,m,i te 'are vairanga i 'akarana
BP-RRBPKB1-465.wav,,,,,163918,5.12,,,"I 'ānau aia i Apia,",,user,20260630.0,BP,m,i 'ānau aia i apia
BP-RRBPKB1-466.wav,,,,,68346,2.133375,,,i ꞌĀmoa.,,user,20260630.0,BP,m,i ꞌāmoa
BP-RRBPKB1-467.wav,,,,,95650,2.986625,,,"I ma'ata mai aia i Niu Tireni nei,",,user,20260630.0,BP,m,i ma'ata mai aia i niu tireni nei
BP-RRBPKB1-468.wav,,,,,103844,3.2426875,,,"inārā, 'e ngā tangata Tokelau tōna ngā metua.",,user,20260630.0,BP,m,inārā 'e ngā tangata tokelau tōna ngā metua
BP-RRBPKB1-469.wav,,,,,57422,1.792,,,"'E 'apinga 'inangaro rava atu nāna te reo,",,user,20260630.0,BP,m,'e 'apinga 'inangaro rava atu nāna te reo
BP-RRBPKB1-470.wav,,,,,57422,1.792,,,te 'ākono'anga ē_te_au_tū_rāvenga-,,user,20260630.0,BP,m,te 'ākono'anga ē te au tū rāvenga
BP-RRBPKB1-471.wav,,,,,98382,3.072,,,ē te au tū rave'anga 'akairo a te Tokelau.,,user,20260630.0,BP,m,ē te au tū rave'anga 'akairo a te tokelau
BP-RRBPKB1-472.wav,,,,,133880,4.1813125,,,"Nō reira,",,user,20260630.0,BP,m,nō reira
BP-RRBPKB1-473.wav,,,,,98382,3.072,,,aia i 'apai ei,,user,20260630.0,BP,m,aia i 'apai ei
BP-RRBPKB1-474.wav,,,,,152996,4.7786875,,,i te 'āpi'i'anga piri'anga tangata,,user,20260630.0,BP,m,i te 'āpi'i'anga piri'anga tangata
BP-RRBPKB1-475.wav,,,,,76536,2.3893125,,,i te 'āpi'i teitei.,,user,20260630.0,BP,m,i te 'āpi'i teitei
BP-RRBPKB1-476.wav,,,,,11002,0.341375,,,E 'anga'anga ana a Fulimalo,,user,20260630.0,BP,m,e 'anga'anga ana a fulimalo
BP-RRBPKB1-477.wav,,,,,60152,1.8773125,,,i roto i te tu'anga o te matau takere,,user,20260630.0,BP,m,i roto i te tu'anga o te matau takere
BP-RRBPKB1-478.wav,,,,,92920,2.9013125,,,"pērā katoa te au 'apinga o te tuātau mua,",,user,20260630.0,BP,m,pērā katoa te au 'apinga o te tuātau mua
BP-RRBPKB1-479.wav,,,,,73806,2.304,,,"mei te 'are,",,user,20260630.0,BP,m,mei te 'are
BP-RRBPKB1-480.wav,,,,,76538,2.389375,,,"te vaka,",,user,20260630.0,BP,m,te vaka
BP-RRBPKB1-481.wav,,,,,172110,5.376,,,"te 'apinga rangaranga,",,user,20260630.0,BP,m,te 'apinga rangaranga
BP-RRBPKB1-482.wav,,,,,133880,4.1813125,,,"te 'apinga 'akamānea,",,user,20260630.0,BP,m,te 'apinga 'akamānea
BP-RRBPKB1-483.wav,,,,,95652,2.9866875,,,"te kaka'u,",,user,20260630.0,BP,m,te kaka'u
BP-RRBPKB1-484.wav,,,,,79266,2.474625,,,ē te 'apinga nō_te_ravarava- nō te raverave rima.,,user,20260630.0,BP,m,ē te 'apinga nō te ravarava nō te raverave rima
BP-RRBPKB1-485.wav,,,,,103844,3.2426875,,,"Tāna 'anga'anga,",,user,20260630.0,BP,m,tāna 'anga'anga
BP-RRBPKB1-486.wav,,,,,152996,4.7786875,,,"'e tauturu i te 'akamārama ki te au tangata tūroto ē,",,user,20260630.0,BP,m,'e tauturu i te 'akamārama ki te au tangata tūroto ē
BP-RRBPKB1-487.wav,,,,,90190,2.816,,,i 'akapē'ea te ma'ani'ia'anga.,,user,20260630.0,BP,m,i 'akapē'ea te ma'ani'ia'anga
BP-RRBPKB1-488.wav,,,,,109304,3.4133125,,,E 'akamārama katoa ana 'aia i te pu'apinga o te pae vaerua.,,user,20260630.0,BP,m,e 'akamārama katoa ana 'aia i te pu'apinga o te pae vaerua
BP-RRBPKB1-489.wav,,,,,103844,3.2426875,,,Ko te ravenga e rauka mai ei te kite,,user,20260630.0,BP,m,ko te ravenga e rauka mai ei te kite
BP-RRBPKB1-490.wav,,,,,54690,1.706625,,,"te ka 'inangaro'ia,",,user,20260630.0,BP,m,te ka 'inangaro'ia
BP-RRBPKB1-491.wav,,,,,62884,1.9626875,,,'e roa te tuātau i te no'o'anga ki roto i te 'are vairanga puka,,user,20260630.0,BP,m,'e roa te tuātau i te no'o'anga ki roto i te 'are vairanga puka
BP-RRBPKB1-492.wav,,,,,76536,2.3893125,,,a te 'are vānanga.,,user,20260630.0,BP,m,a te 'are vānanga
BP-RRBPKB1-494.wav,,,,,43768,1.3653125,,,TE AU ꞌITI TANGATA MUA O TE PATIPIKA,,user,20260630.0,BP,m,te au ꞌiti tangata mua o te patipika
BP-RRBPKB1-494.wav,,,,,43768,1.3653125,,,Nō 'ea mai ra te au 'ui tūpuna o Mana?,,user,20260630.0,BP,m,nō 'ea mai ra te au 'ui tūpuna o mana
BP-RRBPKB1-495.wav,,,,,76536,2.3893125,,,"Ko te pa'u'anga,",,user,20260630.0,BP,m,ko te pa'u'anga
BP-RRBPKB1-496.wav,,,,,232186,7.253375,,,ka 'oki rava tātou ki te au Pā 'Enua Patipika,,user,20260630.0,BP,m,ka 'oki rava tātou ki te au pā 'enua patipika
BP-RRBPKB1-497.wav,,,,,114766,3.584,,,te ngā'i i vai ei te au 'apinga takere rava atu tei ma'ani'ia e te tangata.,,user,20260630.0,BP,m,te ngā'i i vai ei te au 'apinga takere rava atu tei ma'ani'ia e te tangata
BP-RRBPKB1-498.wav,,,,,46498,1.450625,,,Tei Otiania Vaitata tēia au 'apinga.,,user,20260630.0,BP,m,tei otiania vaitata tēia au 'apinga
BP-RRBPKB1-499.wav,,,,,38308,1.1946875,,,"Kua kāpiki'ia ē ko Otiania Vaitata nō te mea,",,user,20260630.0,BP,m,kua kāpiki'ia ē ko otiania vaitata nō te mea
BP-RRBPKB1-500.wav,,,,,125688,3.9253125,,,"'e vaitata atu ki Atia,",,user,20260630.0,BP,m,'e vaitata atu ki atia
BP-RRBPKB1-501.wav,,,,,87460,2.7306875,,,ē nō tei kitea'ia mai tēia au 'apinga i Atia,,user,20260630.0,BP,m,ē nō tei kitea'ia mai tēia au 'apinga i atia
