path,sentence
data/processed/sentence_audio/Sentence_for_entry_1425.wav,tsuukaanawvv naanatvvnhtiihsko hsaahsa koola yinuulhsthana
data/processed/sentence_audio/Sentence_for_entry_0193.wav,uukaanawoohsa uunhaweehsv kaahsaleena
data/processed/sentence_audio/Sentence_for_entry_1289.wav,uunheehstaalhahvv takaloohi tsiihskwa a'ta
data/processed/sentence_audio/Sentence_for_entry_1455.wav,itsee takwaleela taatseelha hsiinhv uweethi keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0750.wav,lha yakilvvkwhti tiikwaliyeehsuulooti yitakilvvwhihstaaneeha
data/processed/sentence_audio/Sentence_for_entry_0456.wav,hilaayvv tsuulakootse hookhskv
data/processed/sentence_audio/Sentence_for_entry_0245.wav,uuthana tikatuuhvv yuweena aatsanvvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_0472.wav,t:ithaleehsti kvhti uuthaleehsv yhahtheena
data/processed/sentence_audio/Sentence_for_entry_1321.wav,uuyvvhstii kanvvhska uutseelii kheemili
data/processed/sentence_audio/Sentence_for_entry_0414.wav,ahskayekvvhsta oohstiineeli uutvvnhv akeeyha
data/processed/sentence_audio/Sentence_for_entry_0275.wav,akhthiihsi tiitla wuutleehsv aniihso'inhoo akhskani tiitla wuunatleehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0716.wav,tso'i yuulhiiloota taatliihstvv tiihsuuwhihsti taakwatuuliiha
data/processed/sentence_audio/Sentence_for_entry_1396_01.wav,nvvyoohi ootalvv tuutoo'vv kaneela
data/processed/sentence_audio/Sentence_for_entry_0896.wav,tsiiyu kalvvlati kanoohiili
data/processed/sentence_audio/Sentence_for_entry_0727.wav,tlvv hskoohi aatlhi'iliihsvv witatsiluhtsi
data/processed/sentence_audio/Sentence_for_entry_1793.wav,uwootuuhi takwaleela aatsiineelv tuuhskwa'ta
data/processed/sentence_audio/Sentence_for_entry_0154.wav,tsuukanhteena kvvnhihstohti hikvvhaluuyha
data/processed/sentence_audio/Sentence_for_entry_0873.wav,na kaltsoohita ahskaya aaneelhti uutaakeehsv uuyoohuuhsehtii'i
data/processed/sentence_audio/Sentence_for_entry_1524.wav,kato uuhsti tshvhsi na uutaana'ni
data/processed/sentence_audio/Sentence_for_entry_0461.wav,svvki iinake eehi yuunvvnhihsthana aniitsalaki tsuweetsi taanahsuuyvhsko'i
data/processed/sentence_audio/Sentence_for_entry_1715_02.wav,koohuuhsti uunooyhvhka kaakwathvv'i
data/processed/sentence_audio/Sentence_for_entry_1843.wav,weehsahs hiikoowahthi
data/processed/sentence_audio/Sentence_for_entry_0096.wav,kato uuhsti aatli'aama uunvvtakhe
data/processed/sentence_audio/Sentence_for_entry_0406.wav,na aahsalatvv aahseehsvvta nikalhsta
data/processed/sentence_audio/Sentence_for_entry_1255.wav,sonheelaatu ihskoohitskwa kalhkwahskoo nvhki uuteethiyvvhsatiihsvv itsee tsuuniihsvvhstii uunaanheehskeehv aniitsalaki talikwa na'vv'i
data/processed/sentence_audio/Sentence_for_entry_0983.wav,kanvvhskeeni aatsiiyoole taanhawoo'i ale atsinvvhsteehsti nuulhsthanee'i
data/processed/sentence_audio/Sentence_for_entry_0554.wav,uuyhvvtli iika tuutaawo'v alhtsatoohvhski
data/processed/sentence_audio/Sentence_for_entry_1416.wav,oohsiikwuhs tsataanhtha
data/processed/sentence_audio/Sentence_for_entry_0160.wav,lha khiloo yuulvvkwhta ahalaata
data/processed/sentence_audio/Sentence_for_entry_1042.wav,akwvvnvvka kooki iyuulhstohtii'i
data/processed/sentence_audio/Sentence_for_entry_1539.wav,uuteehoohihst koolhvvhska tsinaatvvneeho
data/processed/sentence_audio/Sentence_for_entry_0613.wav,hilaa iyvv tootvvniiyeeliihsi
data/processed/sentence_audio/Sentence_for_entry_0636.wav,uunatootakwaahskvv tiinateelhohkwaahski tikeeyoohvhski tuuwoohsiihsaanhvv uuniikooliiye'vv'i
data/processed/sentence_audio/Sentence_for_entry_0031.wav,lhvv uweenvvhsti yatvvnv'ihstii aataakheehskoo'i
data/processed/sentence_audio/Sentence_for_entry_1502.wav,thoohi nikeehsvvna keehsv kvvyaathvkaanv
data/processed/sentence_audio/Sentence_for_entry_0485.wav,athilhti uwoolhvvnhv aniineeli uunhawoohsti
data/processed/sentence_audio/Sentence_for_entry_0711_01.wav,tiinataanhvvlhihs hi'a aniitshuutsa
data/processed/sentence_audio/Sentence_for_entry_0870.wav,tso'i tsuuhsvvhita uuliitsvv iinakee'i
data/processed/sentence_audio/Sentence_for_entry_0288.wav,tsoolani aakhthiiha khiloo'i
data/processed/sentence_audio/Sentence_for_entry_0133_02.wav,tha'li itsuuteethiyvvt yuutaali itsee takwaleela aakiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1712.wav,uunhthee'ihs khoohi ika tsa'luhihsti keehsv
data/processed/sentence_audio/Sentence_for_entry_1213.wav,tsithaaka kvvtsalhanvv uulvvkwhti uukiihsti
data/processed/sentence_audio/Sentence_for_entry_1079.wav,tseetoolvvhihs kuuku
data/processed/sentence_audio/Sentence_for_entry_0959.wav,eeliikwuuhs takwaleela yihskinhsaneehsi
data/processed/sentence_audio/Sentence_for_entry_0821.wav,tso'iihaa iyanii'i taantaneetliiyvtaaniikaweehskvv'i tsiiyu
data/processed/sentence_audio/Sentence_for_entry_0882.wav,nuukhsehstvvna yiki khilo kaloonaahstiihsko'i
data/processed/sentence_audio/Sentence_for_entry_1216.wav,kato uuhsti ahskaya tsiyuu tiilhawiithtiihski
data/processed/sentence_audio/Sentence_for_entry_1813.wav,uuhskaahsehti vvyhuuki uuniiyvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_1447.wav,khoohi ika taakilvvwhihstaaneeha hsunaalee naahskwu tootvvkilvvwhstaaneeli
data/processed/sentence_audio/Sentence_for_entry_0360.wav,ameekwoo aneehi atsa'ti tsuunthana keehsoo'i
data/processed/sentence_audio/Sentence_for_entry_1196.wav,thalatu iiyuwaanhilvv tsikeehsvv tsuuloohihsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0190.wav,alhthawoohsti akhiwahihstii aakwatuuli
data/processed/sentence_audio/Sentence_for_entry_0977_02.wav,tikanvvlhoohsti tuutsvnheelvv'i
data/processed/sentence_audio/Sentence_for_entry_1166.wav,suutali iilaahsihti hsuutali iihsihthatiihsti iikathi na alaahskaliihski
data/processed/sentence_audio/Sentence_for_entry_1479.wav,svvtooni uukhaliitsv uukaanhanvv ama uukaanhana
data/processed/sentence_audio/Sentence_for_entry_0542.wav,tsahthvvkaanvvhs ayooneeka tsalaki kawooniihskv
data/processed/sentence_audio/Sentence_for_entry_0667.wav,ikvvyii tiinataawoohski tsuuniilaawihstii ayaathohihi nuulhsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1650.wav,iikaata anahsuunhiitoohi uuniitsiiya taanhtiihskoo yuunahsuunha
data/processed/sentence_audio/Sentence_for_entry_0515.wav,ahani ayeelhi tsoolheehsti
data/processed/sentence_audio/Sentence_for_entry_0402.wav,kaluhtsvv hiiyaahseheelv naanha uhti takwaleela
data/processed/sentence_audio/Sentence_for_entry_1641.wav,uuyhvhsti aawhi uutiithahsti uulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_0322.wav,kato uuyeelhti aaliiheeliika
data/processed/sentence_audio/Sentence_for_entry_0958_02.wav,hilaa iyvv kanooyvvkeehsti
data/processed/sentence_audio/Sentence_for_entry_1494.wav,thaluukiihski tikhanvvwootohti uutsvhvhsi
data/processed/sentence_audio/Sentence_for_entry_1761.wav,ahskaya yuuthvhsonha uuthvhsonhvv aanoohseehoo'i
data/processed/sentence_audio/Sentence_for_entry_0454.wav,ahsiilatvv atawoohilatiihskvv uuyohsthana uuhsuulo uuhsuuleehsv oohsta nuuwaaneelvv'i
data/processed/sentence_audio/Sentence_for_entry_0039.wav,anataneetliiyvvhstiihski taanhthinheehoo analaahskaliihski
data/processed/sentence_audio/Sentence_for_entry_1860.wav,hiiko'vv'ihs khiloo yoona aanheehstiihskvv'i
data/processed/sentence_audio/Sentence_for_entry_1145.wav,lheekhiihs takaluhtsi uutvvnhe
data/processed/sentence_audio/Sentence_for_entry_1168.wav,skoohitskwa iyuulhiiloota iikvvnateena tuuwhihsa hseelu
data/processed/sentence_audio/Sentence_for_entry_1317.wav,nikoohiilvv tikoowheeli taanhtv'vhsko koothvv'i
data/processed/sentence_audio/Sentence_for_entry_1150.wav,iinatawo'uuka howa
data/processed/sentence_audio/Sentence_for_entry_1605.wav,tuunatoo'v thoowheelvvka uulhiihsta
data/processed/sentence_audio/Sentence_for_entry_0705.wav,tiikhthinvvthti tsuukiihsti nuulhsthanv'i
data/processed/sentence_audio/Sentence_for_entry_0410.wav,kato uuhsti wuuthanv ahskanhi
data/processed/sentence_audio/Sentence_for_entry_1851.wav,katoo tikvvnhti tsatuuli wuunvvkhtvv ateela
data/processed/sentence_audio/Sentence_for_entry_1684.wav,na analaahskaliihski tiitsee tuunalhstuula
data/processed/sentence_audio/Sentence_for_entry_0108.wav,haalhv awhahthvhti atuutaleehsti
data/processed/sentence_audio/Sentence_for_entry_1247.wav,haalhvv tsanvvne na tsuuloolhti akwanhawo
data/processed/sentence_audio/Sentence_for_entry_0319.wav,na kanvvhiita uuhsthihki tsiki ayvvwiya alkvvtanoohstohti uutuuliiha
data/processed/sentence_audio/Sentence_for_entry_0331.wav,lheehsti yhalitsiihskwhiitooheehsti
data/processed/sentence_audio/Sentence_for_entry_0901.wav,nuula nuunatiinvvtakwu kalhtsoote wiiniiluhtsvv'i
data/processed/sentence_audio/Sentence_for_entry_1274.wav,yvv niitsvvka khanaalv'ihsti
data/processed/sentence_audio/Sentence_for_entry_0824.wav,kaako na hsahkhoonike uulhstuuli tsiki ahskaya
data/processed/sentence_audio/Sentence_for_entry_1283.wav,uunhehkwoo'v tsuulvvwhihstaanehtii uuhskwa'ta taateelhohkwaahskvv'i
data/processed/sentence_audio/Sentence_for_entry_0952.wav,uuhalvvna uunooyhvvtlhihsthana taaniilaawiikvv uutaleenvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_0640.wav,teehaluuyi kha'lv aataleeniihsko'i kooki
data/processed/sentence_audio/Sentence_for_entry_1094.wav,iihsa kvvkuuhstiiha eetsi
data/processed/sentence_audio/Sentence_for_entry_0589.wav,ama taakwhayoohska tiinhawo tsuutheehsti
data/processed/sentence_audio/Sentence_for_entry_0183.wav,suulhiiloota iikoohiita uulhtsatoonhvv'i
data/processed/sentence_audio/Sentence_for_entry_0279.wav,akhtha ayeelvvhi aakhanha hsaakwakhth'i
data/processed/sentence_audio/Sentence_for_entry_0441.wav,ahsiyvvwi uuwoonihsv taanatloohskvv'i
data/processed/sentence_audio/Sentence_for_entry_0661.wav,tiitaaniyiihski ookinalhinoohehti aakwatuuli
data/processed/sentence_audio/Sentence_for_entry_0520_01.wav,hihski tiitse tikoowheelootohti tuuyvvhv tiitaana'nvv'i
data/processed/sentence_audio/Sentence_for_entry_1435.wav,seelakwooya hstaayi akoowahthvvhtii kanulvvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_0177.wav,tskwiihsti uulhstaayvnhvv yiki aalhikiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0775_01.wav,eelati uulhstvvlhunvv'i
data/processed/sentence_audio/Sentence_for_entry_0915.wav,uunvvta kaneeki'eeha wahka
data/processed/sentence_audio/Sentence_for_entry_1099.wav,toohiyuu tiinvvnhakalhsti tuutaathinha'a
data/processed/sentence_audio/Sentence_for_entry_1220.wav,tso'iinee uukanhtatv whiyhvhkwataki
data/processed/sentence_audio/Sentence_for_entry_1422.wav,uunatseetsti hsali tsuuniikiihsti uuniilvvkwhti
data/processed/sentence_audio/Sentence_for_entry_1048.wav,koolhkahs tsalaki
data/processed/sentence_audio/Sentence_for_entry_1339.wav,tsiihskwa uuniilvvkwti khuuwa uuniikiihstii'i
data/processed/sentence_audio/Sentence_for_entry_0024.wav,ataayheehski uutlvkv aatsiinvvwaanvv'i
data/processed/sentence_audio/Sentence_for_entry_1676.wav,lha uutoohiyuu uulihsti yiki
data/processed/sentence_audio/Sentence_for_entry_0579.wav,takhsi nvvnoohi tuuntiiwhsiitiihsvv tsiikoowahtha
data/processed/sentence_audio/Sentence_for_entry_0684.wav,aanaanheehihv tikoowheelooti kvhti aatsiithihstohthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1715_01.wav,uuhalvvni uunoyhvhkoo uutaleenhtii yiki taanilaawiikvv'i
data/processed/sentence_audio/Sentence_for_entry_1783.wav,uweetsi akeeyhuutsa taahskwati'a khoohi kooki
data/processed/sentence_audio/Sentence_for_entry_0028.wav,tsaani oohsti khanooheeta tshaneeliinee aayaatholhvv aatsiineehsti ataayhooneehi akeeyha
data/processed/sentence_audio/Sentence_for_entry_0251.wav,atsiila aahv aanaateeyoho aanalhskiihskv kaathiiyoo'i
data/processed/sentence_audio/Sentence_for_entry_0608.wav,katoohv tunaakalenvhe
data/processed/sentence_audio/Sentence_for_entry_1387.wav,nvhki yuulhiiloota aatanaawhstiihskoo nituukitsvvnhiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_0748.wav,nituulaahsuulhvvna aatsvvhsiiyee'a atshuutsa
data/processed/sentence_audio/Sentence_for_entry_0431.wav,na ahskaya kaluuyhsti kuuhalhti uuhskwaalhsvv'i
data/processed/sentence_audio/Sentence_for_entry_1163.wav,khilatvv iika'luhka uuhsuunhiitoolvv'i
data/processed/sentence_audio/Sentence_for_entry_0602.wav,taaliiyoohihv ikoohiita khilo tuunoohskiihse tsuulaahsuulo
data/processed/sentence_audio/Sentence_for_entry_1639.wav,uuyhvhsteeta ahskaya tsaa'iihsvv tsiikoowahthiiha
data/processed/sentence_audio/Sentence_for_entry_1222.wav,kohiiki tsikeehsv tsoola aanathvhihstiihskv anitsalaki
data/processed/sentence_audio/Sentence_for_entry_1717.wav,uunoolvvthana kha'lvv aataleeniihskvv itsee aateethiyiihskvv'i
data/processed/sentence_audio/Sentence_for_entry_1749.wav,ama aakhthateekii'a
data/processed/sentence_audio/Sentence_for_entry_0501.wav,skoohi iyuuthawoohsthanv iikoohiita tsiiyaathvvtaahsthanv kawooniihskvv'i
data/processed/sentence_audio/Sentence_for_entry_0274.wav,akhooteehsti kuuhalhti koolhvvhska
data/processed/sentence_audio/Sentence_for_entry_0401.wav,ahseeki aakwataanhtatvv lheeka
data/processed/sentence_audio/Sentence_for_entry_1105.wav,koohuuhsti kvvwhanoohsti ukhihihsti aaneelhtiihskv uuyhvhtsinvvtsvv'i
data/processed/sentence_audio/Sentence_for_entry_0943.wav,uukvvwiyuuhi uuwooniihsa tuuniilteelv yvvwi tsuunalhsteelhtii'i
data/processed/sentence_audio/Sentence_for_entry_0899.wav,kalvvloo hsakhoonikee'i
data/processed/sentence_audio/Sentence_for_entry_0468.wav,hi'a atshuutsa anaatha tsuulhinoohehtohti uulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_1167_01.wav,hilaa iikoohiita uulhi'iliitoole
data/processed/sentence_audio/Sentence_for_entry_1144.wav,teeheena lheeka
data/processed/sentence_audio/Sentence_for_entry_0968.wav,tlvv hskoohi iyuwaakhti nituuhstayoolhv aahseenhv tuunvvtiihsiloo'v akoniihskvv'i
data/processed/sentence_audio/Sentence_for_entry_1600.wav,tsoolani hihstu'i aakhawoohstiiha
data/processed/sentence_audio/Sentence_for_entry_1348.wav,kooki yinuulhsthana kwhanuunhsti teekateehsko eetsi ale teekalhtiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0766.wav,iina keeka
data/processed/sentence_audio/Sentence_for_entry_0599.wav,tootakaliyeehsuuleehsi nihina
data/processed/sentence_audio/Sentence_for_entry_0307.wav,ayo'uulhi ahskaya uukhsehsti aalaahskvvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_0813.wav,hilaa naanii'a yvvwi aaneeha talikwa kaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_0167.wav,kalhkwooki iiyanii hsalooli teetsiilv aakinoohaleena
data/processed/sentence_audio/Sentence_for_entry_1825.wav,waatuuliihsi aanoolhvvhsko waatuuliihsi
data/processed/sentence_audio/Sentence_for_entry_1377.wav,nuula takiniikoonhiiyootsiihs
data/processed/sentence_audio/Sentence_for_entry_1586.wav,uukitsteeyi aatiitiihskoo tsuulvvwhstaanhti yiki
data/processed/sentence_audio/Sentence_for_entry_0848.wav,kato uuhsti aaki'a tsiihstu
data/processed/sentence_audio/Sentence_for_entry_0268.wav,tha'li tikaakwathi uukhilvvtohtii uulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_1751.wav,uuthana kalhtsoote aanheehskeeha
data/processed/sentence_audio/Sentence_for_entry_1648.wav,lhahs yahthvvki'a uutsi tsuyhaniihskvv'i
data/processed/sentence_audio/Sentence_for_entry_0227.wav,tsino'aliitoohvv aakiyoohuuhseelv hayeelhsti
data/processed/sentence_audio/Sentence_for_entry_1415.wav,oohsi akaanawoohihstii tiihvvthti ata taahskwaalhska
data/processed/sentence_audio/Sentence_for_entry_1500.wav,thiyoohali kaniiya kaleeki
data/processed/sentence_audio/Sentence_for_entry_1727.wav,tsuhstii takwaleela uukooti taakilvvkwti hsiinhv tsuuthana keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0200.wav,kanuulvvhi aanaanheetsoohska tiiniiyoolhi
data/processed/sentence_audio/Sentence_for_entry_0825.wav,amaayi wuuteeliitsv kaakwathti uutaakwateehsthana
data/processed/sentence_audio/Sentence_for_entry_1668.wav,uuleenaalhv lhayheenhoo yakhthahs he itiitla wuuloohihstii'i
data/processed/sentence_audio/Sentence_for_entry_0996.wav,kaatshinoohsta nalhstvvlhuhskvvna keehsv iyuuhsti kaahsohkwathi nuulhsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1203.wav,tsalaki uweethi iina iitikathi tootala
data/processed/sentence_audio/Sentence_for_entry_1463.wav,sonheela iyuwaanhilv hsunaalee tsiikoowahthvhti kanakhthi
data/processed/sentence_audio/Sentence_for_entry_1133_03.wav,hilaa aalhi'ili
data/processed/sentence_audio/Sentence_for_entry_0911.wav,awhi kaneeka koolhvhthanvv anhawo uuna'a
data/processed/sentence_audio/Sentence_for_entry_0235.wav,ayhvhtseeni tatsiiyooliihsv tsihstu aahseenhoo teetsiinvvtvv'i
data/processed/sentence_audio/Sentence_for_entry_0698.wav,tikhalvvkvv tiilha wuuloohsvv'i
data/processed/sentence_audio/Sentence_for_entry_0073.wav,akwateethtii akilvvkwhti yikatawoo'a
data/processed/sentence_audio/Sentence_for_entry_0453.wav,tlookeehsi yitootayuulvvwhihstaaneeli aahsuula'iiyvvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_0925.wav,teekanvvnhvv teekaneehstalti'a
data/processed/sentence_audio/Sentence_for_entry_1323.wav,khila wikeetoolv tikaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_1510_01.wav,tskwiihsti kawooniihsko oohsta yuutaanhtha
data/processed/sentence_audio/Sentence_for_entry_0717.wav,anaakaliihski anhikiihstiihski tiithaleehsti aakhiyoha
data/processed/sentence_audio/Sentence_for_entry_0289.wav,akhthiihsi kvhti uuteeko hskwaalheehsti
data/processed/sentence_audio/Sentence_for_entry_0234_01.wav,lheehsti tsihiyhvhkwitvvni
data/processed/sentence_audio/Sentence_for_entry_0035.wav,aataananvv taakilvvwhihstaaneeho kooki yinuulhsthana
data/processed/sentence_audio/Sentence_for_entry_0292.wav,akhthohti uutuuli uuteethiyiihskvv'i
data/processed/sentence_audio/Sentence_for_entry_1659.wav,ayhvvkhi uukhsehsti uulthiihsti nikeehsvvn uuyeelvvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_0598.wav,talikwa tsalaki ayeelhi uutoolhvvhsvv'i ooklhahoomi
data/processed/sentence_audio/Sentence_for_entry_0700.wav,taanooyha'tahs tiiniikhanowatiitoohi
data/processed/sentence_audio/Sentence_for_entry_1788.wav,uweelihiihsti uutaanhta'tvv'i uuthvvkaana uutoota uutlvvkvv'i
data/processed/sentence_audio/Sentence_for_entry_1467.wav,suutaleeki iyakiweehsti aakwatuuli
data/processed/sentence_audio/Sentence_for_entry_0006.wav,hilaa tsuukvvwalhti hsaakwu iikaahsvvthi ata
data/processed/sentence_audio/Sentence_for_entry_0908.wav,kaniyeeka tsuulvvwhstaanehti uuha
data/processed/sentence_audio/Sentence_for_entry_0077.wav,suutali iyuwaanhilv hsunaale katiitiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1848.wav,wuuteeliikvv itiitla wuuteeliiko iika eehi nvvta
data/processed/sentence_audio/Sentence_for_entry_1296_01.wav,khanooheeta khanooheehski khanooheeta khanooheeha
data/processed/sentence_audio/Sentence_for_entry_1482.wav,svvhi hsunaale tsikeehsv lheeka aakweetoolvv'i
data/processed/sentence_audio/Sentence_for_entry_0157.wav,na ahskaya uweetsi atshuutsa aakvvhskoolvvka
data/processed/sentence_audio/Sentence_for_entry_0084.wav,hitiihsiiya kaahskilo lha yuutlanvvta kalatiihsti takwaleeluu'i
data/processed/sentence_audio/Sentence_for_entry_1290.wav,kooki yinuulhsthana khaneehska aaniinhsaneehskoo aniitshuutsa
data/processed/sentence_audio/Sentence_for_entry_1580_01.wav,aakikaanawoohskatv hstiikhita nookwu
data/processed/sentence_audio/Sentence_for_entry_1069.wav,skwaalheehsti uuniiyoohuuhseelv uwoohstvvniila
data/processed/sentence_audio/Sentence_for_entry_0631.wav,stuuti tuulvvtvvniihsthanv uunvvkootsa
data/processed/sentence_audio/Sentence_for_entry_1616.wav,hayeelhsti kvhti taahskwaalhska tuunhaahsuhkalhvv'i
data/processed/sentence_audio/Sentence_for_entry_1691.wav,taloonikee uulhsuuwhita takwaleela aakiha
data/processed/sentence_audio/Sentence_for_entry_0102.wav,lheehsti tsatlooyhilvv'i
data/processed/sentence_audio/Sentence_for_entry_0753.wav,na tiiteelhohkwaahski tootakwiiteena uutootakwata tuulvvwhihstaaneehoo'i
data/processed/sentence_audio/Sentence_for_entry_0614.wav,seekaatsvv tuuhstayoolhv kalookwe aahstaayvv kootsaneehstii'i iyuuhsti
data/processed/sentence_audio/Sentence_for_entry_1839.wav,waahsoolha uuweeliihsv aahsenhoo khamama keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1244.wav,tsuulhtshvvyaahsti yikeehse lha yikvvwalthiihsee'i
data/processed/sentence_audio/Sentence_for_entry_0572.wav,lheehsti tsitoohskhiyvvki kaliihstaayvhvhskvv'i
data/processed/sentence_audio/Sentence_for_entry_1098.wav,uuhseekaatsvv kvvnha aanatiiha
data/processed/sentence_audio/Sentence_for_entry_0428.wav,skwaalheehsti wakatiineela uuhskwaalheehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1836.wav,waloohsi naaniiwe'a
data/processed/sentence_audio/Sentence_for_entry_1264.wav,ama khalii aatliihsti hsvvtooni
data/processed/sentence_audio/Sentence_for_entry_0298.wav,svvtoonii aakhuuki'a ama
data/processed/sentence_audio/Sentence_for_entry_1207.wav,ilvvhiyuuhs hiyaahskiitsv tsiihsa
data/processed/sentence_audio/Sentence_for_entry_0450.wav,ahsuuhsti kaahsuu'a
data/processed/sentence_audio/Sentence_for_entry_1757.wav,uutskwiihsti uukaanhanv hsvvhi tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0523.wav,kanoohaliitoo kaalhita kvhti uuyoolhv awhi
data/processed/sentence_audio/Sentence_for_entry_0798.wav,kaatiikeeni uuyhelhalv kuuku uuyootsv uulaahstvvthana amaayi aatuuhiiniitoohvv'i
data/processed/sentence_audio/Sentence_for_entry_0228.wav,ookinaalii tsiiyoha haalhv wikaloohi
data/processed/sentence_audio/Sentence_for_entry_1284.wav,uutlvvki uutiilhehvhskvv khanehkwooka
data/processed/sentence_audio/Sentence_for_entry_0811.wav,tiihseehihsti katu aalhaha ataakhehti
data/processed/sentence_audio/Sentence_for_entry_0600.wav,tekaalyeehsuuli tootvvkilvwhstaaneeleehsi
data/processed/sentence_audio/Sentence_for_entry_0610.wav,skwaalheehsti tootakaaneelonhi hsunaalee uutootakwata
data/processed/sentence_audio/Sentence_for_entry_0415.wav,ahskayeekvvhstatootvvkooliiye'i aniiyohski tuunanhuwvv'i
data/processed/sentence_audio/Sentence_for_entry_0788.wav,kaataaha eeloohi iiteeha; haatlvvkwu yuwiikiiluhtsa kaata iitiikowhahthiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1053.wav,kaahskilv aalhahvv waatsi uwoohonvhtohthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0120.wav,akanakhthi uuyvvhsti witsiya'vv'i
data/processed/sentence_audio/Sentence_for_entry_0250_01.wav,kaatoohi aatseewi'a ama
data/processed/sentence_audio/Sentence_for_entry_0088.wav,aatla aakohvhskvv tuukhsvvhstvv tsikoowahthiiha
data/processed/sentence_audio/Sentence_for_entry_0304.wav,tskooya aatanhsiini hiiyalaahstv'vvka
data/processed/sentence_audio/Sentence_for_entry_0566.wav,ilvvhiyuuhs thoohi ntakalhsthan heli taanhawa
data/processed/sentence_audio/Sentence_for_entry_0832.wav,kaalhita uyoohsthana nuutalee wuuyvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_0150.wav,tseetsalhiiloohsthanvv ukoowhahthvhti uutuuli tsatsi
data/processed/sentence_audio/Sentence_for_entry_1081.wav,kaako uuwuuhalhanee'i hi'a kalookooti
data/processed/sentence_audio/Sentence_for_entry_1834.wav,tikaatuuhvv witsikaathi
data/processed/sentence_audio/Sentence_for_entry_1411.wav,oohsta khanoheeta alhtsatoohvhski
data/processed/sentence_audio/Sentence_for_entry_1728.wav,uhsti kanvvnhv aa'iihsv uuleenaalhvv'i
data/processed/sentence_audio/Sentence_for_entry_0580.wav,uuyaanvv kvhti uuhstu'iihsv tahskhi
data/processed/sentence_audio/Sentence_for_entry_0076.wav,ahani tatsi'ti hi'a hsuhti
data/processed/sentence_audio/Sentence_for_entry_0492.wav,athoolitahs hi'a tiitaalhiiloohstiihski
data/processed/sentence_audio/Sentence_for_entry_0399.wav,kaatu'i uuhstvvhalhanvv'i
data/processed/sentence_audio/Sentence_for_entry_0067.wav,hihski yuwaanhilvv tsikeehsvv khoohi hsunaalee uuteenhvv'i
data/processed/sentence_audio/Sentence_for_entry_1565.wav,teehilaawiitseekoo'ihs uunatootakwaahskv :ika
data/processed/sentence_audio/Sentence_for_entry_1671.wav,uulkoohvhsti iyvv tvvleenvvhi taateelhohkwaahskvv'i
data/processed/sentence_audio/Sentence_for_entry_1192_01.wav,hilaa iyuutaali teehiiwhihsko hseelu
data/processed/sentence_audio/Sentence_for_entry_1568.wav,uunatootakwonhvv tvvnaleenvvhi taanateelhohkwaahskvv'i
data/processed/sentence_audio/Sentence_for_entry_1170.wav,ikvvyihs hi'luhk hsiinhv ayv keehsvv
data/processed/sentence_audio/Sentence_for_entry_1682_02.wav,kato uulhstaanhe na kiilhi
data/processed/sentence_audio/Sentence_for_entry_0186.wav,taayoohihvv taalhkhoothtiihskoo kuuku
data/processed/sentence_audio/Sentence_for_entry_0338.wav,hilaa iikoohiit aahiliitooho yuulhstuuleeha
data/processed/sentence_audio/Sentence_for_entry_1146.wav,lheehsti yitsaneekuutseehsti
data/processed/sentence_audio/Sentence_for_entry_1642.wav,weehsa khaneehsa'i uutsa'a
data/processed/sentence_audio/Sentence_for_entry_1187.wav,thalatu ihsihthatiihsti hsaakwu iilaahsihti nikalhstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0285.wav,nvvya kvhti uukhtheeluunhv atshuutsa
data/processed/sentence_audio/Sentence_for_entry_1266.wav,khalookweekhti na'vv aakwathvhsvv'i
